sic_description,n_events,n_tickers,n_capture_ret_abn,n_capture_ret,n_drop_ratio,event_share_of_analysis,ticker_share_of_analysis,mean_capture_ret_abn,stddev_capture_ret_abn,se_capture_ret_abn,ci95_low_capture_ret_abn,ci95_high_capture_ret_abn,median_capture_ret_abn,p25_capture_ret_abn,p75_capture_ret_abn,positive_capture_ret_abn_rate,mean_capture_ret,median_capture_ret,mean_drop_ratio,median_drop_ratio,p25_drop_ratio,p75_drop_ratio,drop_ratio_lt_1_rate,low_n_flag,low_ticker_flag,report_eligible_flag
SERVICES-COMPUTER PROGRAMMING SERVICES,25,2,25,25,25,0.00015499454419204444,0.00022197558268590456,0.0023374729611145505,0.006205069096656243,0.0012410138193312485,-9.491412477469641e-05,0.0047698600470037975,0.000917591289741667,-0.0008190915972095484,0.005290589694593467,0.56,-0.001527458174248052,-0.001306774034046713,1.4841341114947328,1.4193548387096702,0.9666666666666401,2.375000000000031,0.32,True,True,False
WHOLESALE-LUMBER & OTHER CONSTRUCTION MATERIALS,25,2,25,25,25,0.00015499454419204444,0.00022197558268590456,-0.004022591435257372,0.007516169435490011,0.0015032338870980021,-0.006968929853969456,-0.0010762530165452874,-0.0032854577844991205,-0.010748282098262438,0.00021026615596931794,0.28,-0.004927730712408238,-0.0041397784000974346,2.238709913072959,1.4280230326295582,0.5381818181818144,3.1889896848150774,0.36,True,True,False
RETAIL-FURNITURE STORES,24,3,24,24,24,0.00014879476242436266,0.0003329633740288568,0.0022874331995814986,0.014419147101213696,0.002943296077008729,-0.0034814271113556105,0.008056293510518607,0.0016870282424395978,-0.00845794265821611,0.00751340886972676,0.5416666666666666,0.0009204294792548518,-0.0022500803600127885,0.894643065268065,0.8124999999999993,0.3939393939393909,1.3636363636363722,0.5,True,True,False
BOTTLED & CANNED SOFT DRINKS & CARBONATED WATERS,23,2,23,23,23,0.0001425949806566809,0.00022197558268590456,0.0001949671398311373,0.009690197137670359,0.0020205457782588782,-0.0037653025855562635,0.004155236865218538,-9.84009840097506e-05,-0.003304498958062596,0.004779547391126381,0.4782608695652174,0.0019812349705452988,0.0025056769242816335,-1.1861190982930163,-0.28000000000002956,-3.323999999999978,1.4333333333333347,0.5652173913043478,True,True,False
"BROADWOVEN FABRIC MILLS, COTTON",23,2,23,23,23,0.0001425949806566809,0.00022197558268590456,0.005546957596394264,0.01181461425683107,0.0024635173690734924,0.0007184635530102191,0.010375451639778308,0.006029007204068844,-0.0011089448925933438,0.010977031975099139,0.7391304347826086,0.003986292700477412,0.004059539918809273,0.8416547236998283,0.9302325581395336,0.2500000000000002,1.0000000000000009,0.6521739130434783,True,True,False
LEATHER & LEATHER PRODUCTS,22,2,22,22,22,0.0001363951988889991,0.00022197558268590456,-0.0015497193193994068,0.008668110499830132,0.0018480473680133724,-0.005171892160705616,0.002072453521906803,-0.0007061884680814113,-0.005859769500334955,0.0013123851936740136,0.45454545454545453,-0.0017967881191030286,-3.489579139295705e-17,1.3315151515151482,0.960000000000008,0.224999999999973,1.8857142857142863,0.5,True,True,False
MALT BEVERAGES,22,2,22,22,22,0.0001363951988889991,0.00022197558268590456,0.008812248894438988,0.028927075034809,0.006167273119493773,-0.003275606419768807,0.020900104208646783,0.0005574016196589179,-0.0018261523147901511,0.0040383055129553785,0.5454545454545454,0.008777158752971824,0.0016330974414806906,-0.359673824598751,0.7368421052631609,0.47727272727272924,1.1951219512194997,0.6818181818181818,True,True,False
"METAL DOORS, SASH, FRAMES, MOLDINGS & TRIM",22,1,22,22,22,0.0001363951988889991,0.00011098779134295228,-0.001228373636360234,0.005118752654412631,0.0010913217327679552,-0.003367364232585426,0.0009106169598649579,-0.0023485124000136703,-0.0036415393973809125,-3.9322928164530965e-05,0.22727272727272727,-0.003989248236476042,-0.004471168670983753,2.3412442607897095,1.9000000000000483,0.9550000000000001,5.111111111111081,0.2727272727272727,True,True,False
POULTRY SLAUGHTERING AND PROCESSING,22,2,22,22,22,0.0001363951988889991,0.00022197558268590456,0.0020391056872758264,0.006172898924239617,0.0013160664726386633,-0.0005403845990959535,0.004618595973647607,0.0011035946609274736,-0.0024525952213387573,0.00514623164042958,0.5909090909090909,-0.0009053001095196765,-0.0012412723041117983,1.157933179785514,1.078431372549014,0.6530612244897965,1.448979591836751,0.36363636363636365,True,True,False
SERVICES-MOTION PICTURE THEATERS,22,2,22,22,22,0.0001363951988889991,0.00022197558268590456,0.0010280706126231402,0.006175610028861608,0.0013166444820861868,-0.0015525525722657858,0.0036086937975120664,0.00016205453833978856,-0.003480319272901958,0.0064124908097572255,0.5909090909090909,0.0017490803110522062,0.00047573739295914775,0.5947871572871483,0.8571428571428388,0.0,1.7142857142857029,0.5454545454545454,True,True,False
"SERVICES-RACING, INCLUDING TRACK OPERATION",22,2,22,22,22,0.0001363951988889991,0.00022197558268590456,-0.00014787284469377338,0.018211469667680672,0.0038826983790379898,-0.007757961667608233,0.007462215978220686,0.0006782896871684444,-0.01426426521351802,0.008401987245616057,0.5454545454545454,0.0002385079545132367,-1.519188594177828e-17,1.2613373674334163,0.8447488584474665,-0.7371428571428648,4.285714285714295,0.5,True,True,False
SHORT-TERM BUSINESS CREDIT INSTITUTIONS,22,2,22,22,22,0.0001363951988889991,0.00022197558268590456,-0.00013676969036030282,0.016828970905079052,0.0035879486524905795,-0.0071691490492418386,0.006895609668521233,0.00204598682242829,-0.005624236829001321,0.008944627369561631,0.5909090909090909,-0.0008905912262380387,-0.0007841599686335508,0.9702636101272479,1.0333333333333172,-0.49999999999998934,1.9583333333333435,0.45454545454545453,True,True,False
WHOLESALE-METALS SERVICE CENTERS & OFFICES,22,2,22,22,22,0.0001363951988889991,0.00022197558268590456,0.001811666367337981,0.008126322442445372,0.0017325377660660272,-0.001584107654151432,0.005207440388827394,0.0008582704268284445,-0.0012823566860428832,0.0037284249380891477,0.6818181818181818,0.0009296311676241974,-7.704753833108024e-05,0.6653461235733915,0.5381818181818248,-0.0500000000000019,1.565714285714291,0.5,True,True,False
CONSTRUCTION - SPECIAL TRADE CONTRACTORS,21,2,21,21,21,0.00013019541712131733,0.00022197558268590456,0.0021685256253351384,0.006793619733221206,0.001482489365249137,-0.0007371535305531699,0.005074204781223447,0.0014253781289005263,-0.0009473235934539907,0.007023771545211877,0.6666666666666666,0.0028215392908794846,0.0012755102040815601,-0.14793650793650073,0.8799999999999999,0.0,1.6799999999999784,0.5714285714285714,True,True,False
GOLD AND SILVER ORES,21,2,21,21,21,0.00013019541712131733,0.00022197558268590456,-0.006295687680802378,0.02068643643486932,0.004514150515318147,-0.015143422690825945,0.0025520473292211894,0.0016057412264899927,-0.012739268864095137,0.0052867381835358055,0.5238095238095238,-0.005526241203931835,-0.000742574257425735,3.584407259407255,1.0749999999999993,0.1599999999999966,4.28000000000003,0.47619047619047616,True,True,False
SERVICES-ADVERTISING AGENCIES,21,2,21,21,21,0.00013019541712131733,0.00022197558268590456,0.0025610383310572596,0.004442514324116981,0.0009694361031519833,0.0006609435688793722,0.004461133093235147,0.0025115247488778176,-0.001190260358871251,0.004711602655565873,0.6190476190476191,0.0006244091313482599,-0.0010420737267161806,0.9980862532112864,1.0999999999999943,0.6571428571428686,1.3571428571428612,0.42857142857142855,True,True,False
SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,21,1,21,21,21,0.00013019541712131733,0.00011098779134295228,0.001524641629531223,0.006674143385653182,0.0014564174887497405,-0.0013299366484182686,0.004379219907480714,0.0031532980854361648,0.000745084398837372,0.004643697555672775,0.7619047619047619,0.001111494481919635,0.0021265284423180523,0.8776190476190496,0.33333333333335585,-0.16666666666669272,1.6250000000000024,0.6190476190476191,True,True,False
"WHOLESALE-GROCERIES, GENERAL LINE",21,1,21,21,21,0.00013019541712131733,0.00011098779134295228,-0.00870868322672989,0.03788228311831715,0.00826659189940172,-0.02491120334955726,0.007493836896097481,-0.0023199749073205475,-0.03405301705472827,0.009282703013620695,0.47619047619047616,-0.009295457961533318,-0.004496699669967039,11.16679138321996,6.11111111111108,-6.227222222222256,24.499999999999982,0.42857142857142855,True,True,False
"ABRASIVE, ASBESTOS & MISC NONMETALLIC MINERAL PRODS",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0003844910407898892,0.006248112722859245,0.0013971204779394575,-0.0023538650959714475,0.0031228471775512257,0.0006046910134816243,-0.003073615035746681,0.004781484608521236,0.55,0.002248316891946712,0.003976143141153021,0.33784332343495715,0.0,-1.096153846153833,1.7333333333333676,0.7,True,True,False
AIRCRAFT & PARTS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.0006848800152374724,0.004319823076207915,0.0009659418049173153,-0.00257812595287541,0.0012083659224004656,-0.0017783116042627697,-0.0048713537841952054,0.0018812793742266237,0.45,-0.0005576670424166733,-0.0018239299610895152,2.249999999999961,7.000000000000028,-21.999999999999886,11.499999999999488,0.4,True,True,False
AUTO CONTROLS FOR REGULATING RESIDENTIAL & COMML ENVIRONMENTS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0020427134393860235,0.005007997064482506,0.0011198221867302282,-0.0001521380466052236,0.0042375649253772706,0.002320097385506954,-0.0018926080698440546,0.004500418002818176,0.65,0.002148415444066402,0.0029615004935834156,0.4198236473343938,-0.026666666666642413,-1.477611940298521,1.1808510638298018,0.65,True,True,False
BALL & ROLLER BEARINGS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0008638930019528021,0.004304696478108697,0.0009625593947554981,-0.001022723411767974,0.0027505094156735784,0.001973360167731759,-0.0032967429279641843,0.004452450352517671,0.6,0.0008482143874264391,-0.00027821570991371116,0.9062341838005953,0.9999999999999906,-0.2857142857142695,2.1470588235294232,0.5,True,True,False
"BROADWOVEN FABRIC MILLS, MAN MADE FIBER & SILK",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-4.383083805787264e-05,0.007043395218223993,0.0015749510500345813,-0.003130734896125652,0.003043073220009907,-0.000998343487040883,-0.00599177716581668,0.0011799637574571621,0.5,-0.0012170285911978934,-0.0027595722662987566,1.538394993894992,2.080000000000041,-0.6428571428571418,3.519999999999982,0.4,True,True,False
"CANNED, FRUITS, VEG, PRESERVES, JAMS & JELLIES",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0034175356234673318,0.007316514428976434,0.0016360223621549362,0.00021093179364365658,0.0066241394532910065,0.002947087352462679,-0.0009828577985170537,0.006728841876067978,0.7,0.001556128603792363,0.0014522035610557392,0.8101449567820259,0.7450980392157052,0.6132075471698166,0.9999999999999821,0.75,True,True,False
CARPETS & RUGS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0030090575161638533,0.004213565830034216,0.0009421819623626831,0.0011623808699329945,0.004855734162394712,0.003459011508586907,-0.0005743687926287887,0.005224223184912005,0.7,0.0033607391306172073,0.004878048780487722,-3.8499999999999965,-4.000000000000034,-8.999999999999986,0.0,0.85,True,True,False
COGENERATION SERVICES & SMALL POWER PRODUCERS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.0005525407541283268,0.009626392262208093,0.0021525267476375275,-0.00477149317949788,0.0036664116712412267,-0.0012248925167732336,-0.004706003364827398,0.0035605949949439313,0.45,0.0009095155840908947,0.0017353497164460869,0.9491161729012599,0.7388462631429327,0.30138637733573803,1.3291139240506382,0.6,True,True,False
"CONSTRUCTION, MINING & MATERIALS HANDLING MACHINERY & EQUIP",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0005194618732021969,0.0020829549298029154,0.0004657628817107621,-0.00039343337495089683,0.0014323571213552906,0.00016190510072056161,-0.000919085050934158,0.0015717580021924649,0.6,0.002541730782126944,0.0022365220120849636,0.2855483093909762,0.1764705882353008,-0.4854368932038835,0.999999999999965,0.75,True,True,False
COOKIES & CRACKERS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.003708170338914264,0.006956145054660625,0.0015554413203570149,0.0006595053510145151,0.006756835326814013,0.003211305885797976,0.00026660721957800495,0.006465969950906472,0.8,0.000550992416015243,-9.740507322557962e-18,0.9121368508212587,0.9124999999999872,0.5285714285714351,1.3333333333333195,0.5,True,True,False
ELECTRIC HOUSEWARES & FANS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.0022679752323728057,0.012151471631674087,0.0027171516595083543,-0.00759359248500918,0.0030576420202635683,-0.005172735130897114,-0.012344946943104184,0.0024143900193108058,0.4,-0.0038193919450161826,-0.008128078817733949,1.5649316111424807,1.545454545454561,0.0,2.434782608695662,0.3,True,True,False
"ELECTRIC, GAS & SANITARY SERVICES",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0023220674385415843,0.004774069122192461,0.001067514308650509,0.00022973939358658657,0.004414395483496582,0.0022299292283835116,-0.0014802001650403122,0.005582272410964781,0.65,0.0008344214642159578,0.0003317850033178313,0.8330988712628603,0.8654970760234024,-0.08421052631577272,1.2760736196318923,0.55,True,True,False
"FABRICATED RUBBER PRODUCTS, NEC",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0018865637988796182,0.0053144310616957515,0.0011883429115688079,-0.0004425883077952453,0.004215715905554482,0.0012375423983404807,-0.0011611978061371458,0.0026351488079795577,0.65,-0.001080535518219934,-0.0030938326887849027,1.5491476530005965,2.0555555555555807,-0.16363636363636982,3.1299999999999955,0.4,True,True,False
FLAT GLASS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0024837292468687273,0.006645498600505407,0.0014859786615109808,-0.0004287889296927948,0.005396247423430249,0.0013132701500878042,-0.001805876487260984,0.005283967243120801,0.65,0.003405061851577548,0.0020573108008818384,-0.7795027195027167,-0.9333333333333371,-2.9999999999999245,1.0769230769230813,0.7,True,True,False
"GASKETS, PACKG & SEALG DEVICES & RUBBER & PLASTICS HOSE",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.0009000913489737083,0.004839884293511128,0.0010822310283524425,-0.0030212641645444957,0.0012210814665970788,-0.0007509412229146657,-0.0038814078391407048,0.00027595503779277285,0.4,-0.0011161576581366467,-0.0016310679611650487,1.1367319526840498,1.3793103448276058,-0.9333333333333371,3.187499999999943,0.35,True,True,False
"GLASS PRODUCTS, MADE OF PURCHASED GLASS",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0005707336118371675,0.005023454755397786,0.0011232786314964028,-0.001630892505895782,0.0027723597295701173,0.0009229601051804266,-0.0014512308009045566,0.0027790605531374754,0.6,6.523602188926332e-05,-0.0002655337227826345,0.9570703185703158,0.874999999999974,0.20000000000004547,1.7272727272727388,0.5,True,True,False
GUIDED MISSILES & SPACE VEHICLES & PARTS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.005441772636271324,0.014935962317205105,0.003339782705064589,-0.0011042014656552704,0.011987746738197918,0.0010656665442704163,-0.003575238019989812,0.004233879938669388,0.65,0.0030078553371154825,-0.00013810247203434336,0.4624626363974221,1.0000000000000109,0.5300000000000106,1.3275362318840698,0.45,True,True,False
"HEATING EQUIPMENT, EXCEPT ELECTRIC & WARM AIR FURNACES",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.01267006134401225,0.014066794345689618,0.003145430838247166,0.0065050169010478056,0.018835105786976697,0.012744879845881962,0.001467577612693513,0.02286540758923891,0.8,0.01319407414156007,0.010986842105263076,0.5543225806451615,0.4954838709677387,0.24774193548387302,0.7432258064516117,0.8,True,True,False
INDUSTRIAL & COMMERCIAL FANS & BLOWERS & AIR PURIFYING EQUIP,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0014821303124272183,0.0035948976919510166,0.0008038435611359571,-9.340306739925755e-05,0.003057663692253694,0.0011087060572076914,-0.0017053596997074873,0.0034063136187214692,0.65,0.0017282566667561976,0.002927829014785595,0.49569778399941383,0.09090909090907283,-1.0434782608695738,1.9130434782608596,0.55,True,True,False
"INSURANCE CARRIERS, NEC",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0015153578723978913,0.007653657950747752,0.0017114099454403708,-0.0018390056206652355,0.004869721365461018,0.0006538065055316723,-0.0022109188250381074,0.008063836813680903,0.55,-0.0008026616458406272,0.0003887808941959811,1.2432360368389819,0.8787878787878977,-0.041666666666668246,1.6750000000000043,0.55,True,True,False
LAND SUBDIVIDERS & DEVELOPERS (NO CEMETERIES),20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0020864758026186815,0.004771510748225556,0.0010669422388403227,-4.730985508350806e-06,0.004177682590745714,0.0011677402633436364,-0.0017713745866792829,0.005413714767923272,0.65,0.0020845571420757087,0.002434570906877663,0.04833333333333811,0.0,-2.1428571428571224,0.9999999999999787,0.75,True,True,False
LAWN & GARDEN TRACTORS & HOME LAWN & GARDENS EQUIP,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.00034202179060661227,0.0048626902222593145,0.0010873305890495388,-0.0024731897451437082,0.0017891461639304835,-0.0010798811182968545,-0.0033163723361888018,0.0021272965470210694,0.4,0.0008216879028226206,0.00013646288209600787,0.7955605170543245,0.5555555555555635,-0.13888888888892048,1.7647058823529242,0.55,True,True,False
MANIFOLD BUSINESS FORMS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.0016459395994885666,0.005093793316312349,0.00113900681186085,-0.0038783929507358325,0.0005865137517586992,-0.00041413653643995046,-0.004981950665365871,0.0010689240808904265,0.45,-0.001713989269289167,-0.0024912805181863834,1.1147272727272732,1.1200000000000045,0.8799999999999955,1.3599999999999994,0.3,True,True,False
MISCELLANEOUS TRANSPORTATION EQUIPMENT,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.002075088479871464,0.012656444477940157,0.0028300670206126027,-0.007622019840272165,0.0034718428805292374,0.0004151026762864152,-0.003846639948289568,0.0038226116264644815,0.6,-0.004509005779027307,-0.0027005836745361785,1.4715273472442572,1.1492537313432776,0.0923076923076958,2.0447761194029916,0.4,True,True,False
"MOTORCYCLES, BICYCLES & PARTS",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.001076300764146722,0.006414671851511342,0.0014343642313333796,-0.003887654657560146,0.001735053129266702,-0.001103116297466412,-0.0068891872533160745,0.003461340596460561,0.4,0.0010940514842579124,-0.0023084025854109565,0.5919354413702299,1.1666666666666714,-1.777777777777785,1.6507936507936833,0.45,True,True,False
MOTORS & GENERATORS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.001314762298416295,0.004398138519559125,0.0009834536704194491,-0.0032423314924384153,0.0006128068956058252,-0.0009572840575332491,-0.0037241959556141564,0.0009888654997692878,0.45,-0.0006757495806639718,-0.0011742339521360003,1.334421775289703,1.2888888888889167,-0.10714285714286119,2.2222222222222223,0.3,True,True,False
OFFICE FURNITURE (NO WOOD),20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.00018948473012542075,0.0054244334086852655,0.001212940184124115,-0.002566847491008686,0.0021878780307578445,-0.0014553499338347637,-0.0048793775943647795,0.005187818725487116,0.45,-0.0001068454587498803,0.00023534949399853453,1.0002382800627565,0.9090909090909004,-0.09677419354839077,1.6562500000000036,0.55,True,True,False
"OFFICE MACHINES, NEC",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.004360989530715809,0.010073006880525995,0.0022523928122679224,-5.370038132931909e-05,0.008775679442760937,0.0019562305914903456,-0.0024054982817870415,0.005456312968793072,0.65,0.0036024364175595105,0.0027586206896551384,0.6045436507936491,0.8000000000000007,-0.19999999999999574,1.3999999999999968,0.6,True,True,False
OPTICAL INSTRUMENTS & LENSES,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0022801759689091055,0.006666504788644289,0.0014906757879736498,-0.0006415485755192482,0.005201900513337459,0.0015899543994428327,-0.0034321926132314723,0.0072077091899222095,0.6,0.0036883263314687977,0.0023923444976076255,-0.5621175989345124,-0.7999999999999781,-4.514285714285669,3.361538461538465,0.6,True,True,False
PLASTICS FOAM PRODUCTS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.002402571097253587,0.008561547754123723,0.0019144202770831299,-0.006154834840336522,0.0013496926458293475,-0.0025531233675849738,-0.00454063283009656,0.002278352891054543,0.5,-0.004005558865388286,-0.00384163073304582,4.822947330447293,2.2857142857142367,-2.333333333333343,7.333333333333296,0.4,True,True,False
"PLASTICS, FOIL & COATED PAPER BAGS",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.003788284159314355,0.005342524752374021,0.0011946248517783543,0.0014468194498287808,0.006129748868799929,0.0022233719683233317,0.0006215116945573673,0.005734057895317633,0.8,0.0033554260603029422,0.0024262029923169553,0.6097826086956544,0.6521739130434875,0.2608695652174012,0.8260869565217447,0.9,True,True,False
REAL ESTATE OPERATORS (NO DEVELOPERS) & LESSORS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0014603855089418381,0.00504858480789106,0.0011288978820617125,-0.0007522543398991183,0.0036730253577827946,0.0020776510329847033,-0.0019114522254713674,0.003589370461086755,0.65,0.0017141786645027124,0.0014240956992310782,0.7831721355047937,0.8214285714285602,0.4137931034482671,1.1000000000000063,0.7,True,True,False
RETAIL-AUTO & HOME SUPPLY STORES,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0026405415636161175,0.005714645410442248,0.0012778335605056052,0.00013598778502513145,0.0051450953422071035,0.002462679609726402,-0.0022790654159225007,0.005708954081920238,0.65,0.0009176801448478482,0.0017557549746391615,0.5913333333333306,0.49333333333332047,-0.4399999999999977,1.3999999999999773,0.55,True,True,False
RETAIL-CATALOG & MAIL-ORDER HOUSES,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0010091707322767813,0.005797491576875121,0.0012963585264875216,-0.001531691979638761,0.0035500334441923237,8.18188204026011e-05,-0.001188248165406912,0.003156385913454424,0.55,0.0003091456272557299,0.0012696800406297325,0.9640684652902513,0.3750000000000142,-0.6271186440677562,1.5039999999999965,0.65,True,True,False
"RETAIL-HOME FURNITURE, FURNISHINGS & EQUIPMENT STORES",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.003219116025927673,0.004236797970886001,0.0009473768269834274,0.0013622574450401553,0.005075974606815191,0.003178125940676632,0.00017047370061509717,0.005316288824839553,0.85,0.003955639480186815,0.0029523809523809906,-0.04293666028432205,0.042253521126762165,-1.0111111111111388,1.1333333333333446,0.7,True,True,False
RETAIL-JEWELRY STORES,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0031671104192598234,0.005961264282623003,0.0013329792167786553,0.0005544711543736588,0.005779749684145988,0.0020229375319986845,-0.001273053715158375,0.00442460414722331,0.7,0.006362101229328463,0.0036213140196585275,-1.2674431013659726,-0.6086956521739155,-3.399999999999963,0.7142857142857143,0.75,True,True,False
"RETAIL-RADIO, TV & CONSUMER ELECTRONICS STORES",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0030517004523384576,0.009638578089969865,0.00215525158156127,-0.0011725926475216319,0.007275993552198547,0.0006236251460348457,-0.0019029270979127545,0.004398605302337929,0.6,0.0025427026833529298,0.0013215276860049086,0.7449291138450783,0.847826086956523,0.07894736842105562,1.414893617021275,0.55,True,True,False
RUBBER & PLASTICS FOOTWEAR,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.00014081033881969564,0.0104313972757489,0.0023325313408880657,-0.004430951089320913,0.004712571766960304,0.00045495887150340687,-0.005485606342058585,0.002235807737206592,0.55,-0.0014643214949068408,-0.0023106123122628524,1.0388550948676714,1.3500000000000156,-1.3999999999999702,2.1374999999999744,0.45,True,True,False
"SAWMILLS & PLANTING MILLS, GENERAL",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0009782290090898913,0.004586262032956524,0.0010255193668317166,-0.001031788949900273,0.0029882469680800557,0.0013724632479591046,-0.0023594800667463335,0.0047683287569125045,0.55,-0.00048074046461553795,0.0002464571780652621,1.1327691197691188,0.8333333333333255,0.0,2.4399999999999977,0.6,True,True,False
"SERVICES-AUTOMOTIVE REPAIR, SERVICES & PARKING",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0026135755803251438,0.005707800260042549,0.0012763029383446116,0.00011202182116970506,0.005115129339480582,0.0010936026853917,-0.0024255075190733346,0.0057524564484123675,0.65,0.002079294481582097,0.00020120724346070221,0.7456043956043932,0.8928571428571428,0.17857142857142475,1.2142857142857137,0.55,True,True,False
SERVICES-EMPLOYMENT AGENCIES,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0008902276899329641,0.0037995841324512227,0.0008496128406390498,-0.0007750134777195736,0.0025554688575855017,0.002500271472829116,-0.0034229930322744948,0.0033670735797732606,0.6,1.629477978283677e-05,0.0012207527975585694,1.1368125511875526,0.6486486486486348,-0.1515151515151429,1.9454545454545458,0.6,True,True,False
"SERVICES-ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.0006864208049665529,0.008147517942881655,0.0018218403968182628,-0.004257227982730348,0.002884386372797242,-0.0018961725995092183,-0.006713700499970561,0.0022338448479378823,0.35,0.0024398211185844873,0.0006272401433692727,0.6430310907335601,0.8673469387755044,0.22727272727273587,1.255102040816316,0.55,True,True,False
SERVICES-HEALTH SERVICES,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.002019502930126145,0.005594493303898996,0.0012509667327185543,-0.0004323918660022216,0.004471397726254512,0.00117428956494681,-0.0027250503605907713,0.005761856824531395,0.6,0.003494272732691571,0.003229839549906183,0.3151383335294092,0.13333333333333838,-1.1304347826087178,1.2222222222222159,0.65,True,True,False
SERVICES-HOSPITALS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.001805593434599882,0.008437357308089529,0.0018866504491342822,-0.0018922414457033109,0.005503428314903075,0.00026699934977103025,-0.0023733877699514887,0.003970421657357256,0.55,0.0024094246227898543,0.0015177797051171228,-0.19951901813357437,0.3928571428571408,-1.2631578947368152,2.000000000000008,0.65,True,True,False
SERVICES-LEGAL SERVICES,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.001723375153221699,0.0064709666561515045,0.0014469521323289272,-0.004559401332586396,0.0011126510261429982,-0.0037109034606071724,-0.007389148127916324,0.0023462925326785747,0.4,-0.0011923589398389303,-0.002091344532145959,1.3573756188296522,1.0476190476190423,-0.6388888888888999,2.6842105263157916,0.4,True,True,False
SERVICES-OFFICES & CLINICS OF DOCTORS OF MEDICINE,20,2,20,20,20,0.00012399563535363554,0.00022197558268590456,0.012047720228955007,0.02164337673703921,0.004839606164665726,0.0025620921462101848,0.02153334831169983,0.0072071816701018,-0.001308651964729367,0.026670078517984617,0.7,0.011008563899718512,0.006636979166666723,0.6790487760726409,0.7211267605633778,0.09014084507042382,1.081690140845073,0.7,True,True,False
TOBACCO PRODUCTS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.001557536670148654,0.009118342746682552,0.0020389234223724332,-0.002438753237701315,0.0055538265779986225,0.00011303135447853331,-0.005657927063543844,0.0049366873604785875,0.55,-0.0008605642090306849,-0.0026139594606988848,1.496354895104896,1.9999999999999896,-2.9230769230769424,5.333333333333338,0.4,True,True,False
TRUCK & BUS BODIES,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0051490805180879,0.006981572675789813,0.001561127109292112,0.0020892713838753605,0.00820888965230044,0.0051549025722410005,0.00014829695143681217,0.007891003694599826,0.85,0.004202009148751595,0.005369127516778504,-0.004220969089392379,-0.19999999999999574,-0.9999999999999984,0.777777777777781,0.75,True,True,False
