ticker,ex_date,ex_ym,cash_amount,n_distributions,frequency,pay_date,record_date,declaration_date,prev_close,ex_open,ex_close,pre_avg_ret,pre_avg_abn_ret,pre_vol,pre_avg_volume,pre_avg_dollar_volume,post_avg_ret,post_avg_abn_ret,post_close,mkt_prev_close,mkt_ex_open,n_bars,n_bars_pre,n_bars_post,max_span_days,drop_ratio,drop_pct,div_yield,capture_ret,mkt_overnight_ret,capture_ret_abn,hold_ret,has_core,window_complete,window_contiguous,drop_ratio_extreme,low_yield
LDDR,2026-08-04,2026-08,0.83333333,1,12,2026-08-05,2026-08-04,2026-01-22,77.9207,77.3491,77.326,-5.222408735989781E-4,-0.006227527593140075,0.0016359183814857905,291.15654,22696.02183922,-1.5401801909479632E-4,-9.943322815275657E-4,77.29,757.67,760.63,9,5,3,7,0.6859200027436674,0.0073356630523081735,0.010694633518436051,0.0033589704661278782,0.003906714004777854,-5.477435386499756E-4,0.002600507053966529,true,true,true,false,false
LFAO,2026-07-02,2026-07,0.83333333,1,12,2026-07-06,2026-07-02,2026-01-23,163.7628,163.0131,163.0131,,,,17.0,2783.9676,-0.003607063830462757,-0.003902425917070499,161.2536,745.76,747.4,5,1,3,6,0.8996400035985481,0.004577962760773448,0.00508866073369532,5.10697972921872E-4,0.0021990989058141845,-0.0016884009328923125,-0.010233500343179238,true,false,true,false,false
LQDI,2026-07-02,2026-07,0.0921,1,12,2026-07-08,2026-07-02,2025-09-05,26.2224,26.185,26.225,,,,11130.4073,291865.99238352,-0.0020301015056372793,-0.0023254635922450215,26.0653,745.76,747.4,5,1,3,6,0.40608034744844357,0.0014262615168711352,0.003512264323631704,0.002086002806760569,0.0021990989058141845,-1.130960990536156E-4,-0.0024787967539203043,true,false,true,false,true
MARO,2026-07-02,2026-07,0.1024,1,52,2026-07-06,2026-07-02,2026-01-07,6.03,5.95,5.4,,,,737362.158821,4446293.81769063,-0.0026305646167091115,-0.0029259267033168537,5.34,745.76,747.4,5,1,3,6,0.7812500000000007,0.013266998341625218,0.016981757877280266,0.003714759535655047,0.0021990989058141845,0.0015156606298408625,-0.0974461028192372,true,false,true,false,false
MEMY,2026-07-17,2026-07,0.07,1,52,2026-07-20,2026-07-17,2026-02-17,18.0518,17.5421,17.5421,-0.028634737815190714,-0.0272446227310032,0.022076229562468967,7927.6896878,149050.50211981003,0.008821074637783219,0.006966342625236839,18.0001,750.72,742.08,9,5,3,7,7.2814285714285525,0.02823541142711523,0.0038777296446891726,-0.024357681782426057,-0.011508951406649598,-0.01284873037577646,0.001013749321397296,true,true,true,false,true
NMCO,2026-07-15,2026-07,0.0685,1,12,2026-08-03,2026-07-15,2026-07-01,10.92,10.89,10.87,0.0020762854005158538,-9.118614600447938E-5,0.0037189124667497617,159541.315692,1730839.4249434401,-0.0030756132894861343,0.00256778385684416,10.77,751.83,754.24,9,5,3,7,0.4379562043795527,0.002747252747252689,0.006272893772893773,0.0035256410256410847,0.0032055118843355122,3.2012914130557244E-4,-0.007463369963369996,true,true,true,false,false
OARK,2026-07-30,2026-07,0.2123,1,52,2026-07-31,2026-07-30,2026-01-07,27.1205,27.37,27.6273,-0.009414446065137388,-0.006474410051576673,0.014780586838622394,10627.4485942,294239.22440918424,0.013323062618605089,1.6579598234585843E-4,28.7309,729.46,736.05,9,5,3,7,-1.175223739990585,-0.0091996828967018,0.007828026769417967,0.01702770966611977,0.009034080004386694,0.007993629661733075,0.06720746298925162,true,true,true,false,false
OXLCO,2026-07-17,2026-07,0.125,1,12,2026-07-31,2026-07-17,2026-05-14,24.135,24.165,24.25,0.007233204249181391,0.009285974336711023,3.332953736816162E-4,3043.5,73480.89445,-0.004123711340206282,-0.0025092674488584876,24.16,750.72,742.08,7,4,2,7,-0.23999999999998067,-0.0012430080795524168,0.005179200331468821,0.0064222084110212374,-0.011508951406649598,0.017931159817670836,0.006215040397762526,true,false,true,false,false
PEO,2026-07-27,2026-07,0.54,1,4,2026-08-26,2026-07-27,2026-07-16,27.61,26.64,26.67,0.008608231027534885,0.009646896196800037,0.0038440224398301006,59109.584033399995,1608754.621160964,0.004164398543966256,0.0029066848569229884,27.0,738.93,744.91,9,5,3,7,1.796296296296294,0.035132198478811986,0.019558131111915972,-0.01557406736689601,0.008092782807573138,-0.02366685017446915,-0.002535313292285382,true,true,true,false,false
QALT,2026-07-06,2026-07,0.152198,1,4,2026-07-07,2026-07-06,2026-07-02,26.335,26.58,26.365,-0.006215164699977738,-0.0049010690123569844,,11415.403900000001,302018.839292665,6.730396818680855E-5,-1.4067282468577247E-4,26.37,744.78,748.74,6,2,3,5,-1.6097452003311308,-0.009303208657679796,0.005779305107271692,0.015082513764951488,0.005317006364295546,0.009765507400655942,0.007108334915511681,true,false,true,false,false
RJMI,2026-07-31,2026-07,0.075762,1,12,2026-08-03,2026-07-31,2026-02-12,25.125,25.03,25.025,-4.4581945869923145E-4,-0.001443237050453794,0.0019599106483973497,6593.562294,166127.82393374,0.0016627992467093122,-0.008429025755726275,25.15,741.69,744.68,9,5,3,7,1.2539267706765775,0.003781094527363139,0.003015402985074627,-7.656915422885121E-4,0.004031333845676624,-0.0047970253879651365,0.004010427860696461,true,true,true,false,true
SATA,2026-07-30,2026-07,0.0493,1,365,2026-07-31,2026-07-30,,95.5,96.47,97.21,-0.0020589640948674437,8.810719186932714E-4,0.008033743458384908,136544.438622,1.3120857604655702E7,0.0020603182151330093,-0.011096948421126221,97.81,729.46,736.05,9,5,3,7,-19.67545638945231,-0.010157068062827214,5.162303664921465E-4,0.010673298429319359,0.009034080004386694,0.001639218424932665,0.024704712041884843,true,true,true,false,true
SCHJ,2026-07-01,2026-07,0.0868,1,12,2026-07-08,2026-07-01,2026-01-13,,24.56,24.56,,,,,,1.1580423323979498E-6,-8.859831713919908E-4,24.56,,745.0,4,0,3,6,,,,,,,,false,false,true,,
SFBS,2026-07-01,2026-07,0.38,1,4,2026-07-10,2026-07-01,2026-06-15,,86.75,88.84,,,,,,-0.010435515955257121,-0.01132265716898151,86.05,,745.0,4,0,3,6,,,,,,,,false,false,true,,
SLVO,2026-07-22,2026-07,2.004,1,12,2026-07-27,2026-07-22,,65.11,63.14,63.55,0.003036349929900428,0.005183571212009325,0.03123275377781343,103354.458877,6583659.8061057255,-0.002339729730144402,0.0013658607032419612,63.0743,748.28,746.62,9,5,3,7,0.983033932135728,0.030256489018583917,0.030778682230072185,5.221932114882682E-4,-0.002218420911958048,0.0027406141234463163,-4.868683765934343E-4,true,true,true,false,false
TDVI,2026-07-21,2026-07,0.1977,1,12,2026-07-31,2026-07-21,2026-01-03,30.13,30.02,30.07,-0.003831365345098814,-5.897329848655597E-4,0.009071385780562905,97445.2093204,2947282.6854165224,-0.005774522707410745,-0.0016092003782054443,29.55,742.09,746.29,9,5,3,7,0.5563985837126931,0.0036508463325588924,0.006561566544971789,0.002910720212412896,0.005659690873074602,-0.0027489706606617062,-0.01268835048124787,true,true,true,false,false
TSYY,2026-07-10,2026-07,0.22133,1,52,2026-07-14,2026-07-10,2026-07-09,22.98,22.93,22.82,0.004093892245068564,0.0017560572913282169,0.01929785220583929,55453.00552300001,1269212.6481034423,-0.006852233924091067,-0.0068049411984239345,22.35,751.71,752.05,9,5,3,8,0.22590701667194105,0.0021758050478677417,0.00963141862489121,0.007455613577023468,4.523020845803809E-4,0.007003311492443087,-0.017783724978241905,true,true,true,false,false
TXN,2026-07-31,2026-07,1.42,1,4,2026-08-11,2026-07-31,2026-07-16,278.76,284.06,275.74,-5.77667850270136E-4,-0.0015750854420246985,0.020485386770045605,9592586.3034958,2.657550381402108E9,0.0030315321205974057,-0.007060292881838182,277.72,741.69,744.68,9,5,3,7,-3.7323943661971914,-0.019012770842301664,0.005093987659635529,0.024106758501937192,0.004031333845676624,0.020075424656260568,0.001363179796240624,true,true,true,false,false
USFI,2026-08-03,2026-08,0.10964,1,12,2026-08-06,2026-08-03,2026-07-31,24.2958,24.22,24.22,-4.095106972679119E-5,-0.0027841797075772445,0.0024548299242022295,10.20802,248.146045916,-8.859516793664849E-4,-0.005697474151040456,24.155,747.03,749.44,9,5,3,7,0.6913535206129239,0.003119880802443261,0.004512714131660617,0.0013928333292173554,0.0032261087238800073,-0.0018332753946626518,-0.0012825261979436241,true,true,true,false,true
VBCI,2026-07-01,2026-07,0.3165,1,12,2026-07-06,2026-07-01,2026-06-29,,75.275,75.255,,,,,,-0.0012351167458238461,-0.002122257959548235,74.975,,745.0,4,0,3,6,,,,,,,,false,false,true,,
WEEK,2026-08-04,2026-08,0.06862,1,52,2026-08-05,2026-08-04,2025-12-30,100.02,99.99,99.98,-1.2414222194334634E-5,-0.005717700941735432,4.701340746399777E-4,40526.9710718,4054198.1686662897,2.0001334133386747E-4,-6.403009210989019E-4,100.04,757.67,760.63,9,5,3,7,0.43719032352085596,2.9994001199761184E-4,6.860627874425116E-4,3.8612277544489967E-4,0.003906714004777854,-0.003520591229332954,8.860227954410141E-4,true,true,true,false,true
XFIV,2026-07-01,2026-07,0.15566,1,12,2026-07-07,2026-07-01,2026-01-09,,48.43,48.44,,,,,,-5.485951314080731E-4,-0.0014357363451324618,48.36,,745.0,4,0,3,6,,,,,,,,false,false,true,,
XLRI,2026-08-03,2026-08,0.162523,1,12,2026-08-05,2026-08-03,2026-01-07,23.95,24.02,23.67,-7.465972160935475E-4,-0.003489825853944001,0.004530885367581469,3964.71118,95184.320688984,-9.530591746845785E-4,-0.00576458164635855,23.6016,747.03,749.44,9,5,3,7,-0.4307082689834687,-0.0029227557411273604,0.006785929018789144,0.009708684759916505,0.0032261087238800073,0.006482576036036498,-0.007761043841336035,true,true,true,false,false
AMZY,2026-07-30,2026-07,0.0708,1,52,2026-07-31,2026-07-30,2026-01-06,9.98,10.13,10.23,-0.006398626726570239,-0.003458590713009524,0.005244153226775638,272879.878596,2761716.907852578,0.046530460665434425,0.03337319402917519,11.67,729.46,736.05,9,5,3,7,-2.118644067796615,-0.015030060120240515,0.007094188376753507,0.02212424849699402,0.009034080004386694,0.013090168492607327,0.17643286573146286,true,true,true,false,false
ANGL,2026-08-03,2026-08,0.1684,1,12,2026-08-06,2026-08-03,2026-07-31,28.92,28.79,28.85,2.617934174166392E-4,-0.002481435220433814,0.002470786765635406,803861.1353902,2.3219687892555285E7,0.001156358686559315,-0.0036551637851146568,28.95,747.03,749.44,9,5,3,7,0.7719714964370699,0.0044951590594745,0.0058229598893499305,0.00132780082987543,0.0032261087238800073,-0.0018983078940045773,0.006860304287690096,true,true,true,false,false
BSBR,2026-07-30,2026-07,0.10453,1,4,2026-08-17,2026-07-30,2026-07-20,5.1,4.99,5.05,-0.011692265007020919,-0.008752228993460204,0.041387412631543906,1426481.0416018,7518238.170718404,0.0415549981891982,0.02839773155293897,5.68,729.46,736.05,9,5,3,7,1.0523294747919203,0.02156862745098028,0.02049607843137255,-0.0010725490196077322,0.009034080004386694,-0.010106629023994427,0.134221568627451,true,true,true,false,false
BSCY,2026-07-20,2026-07,0.08853,1,12,2026-07-24,2026-07-20,2026-07-17,20.565,20.47,20.415,0.001465438930633195,0.003415811319804757,0.0018671857956071855,89728.800778,1842972.4863463938,-0.002454938474176956,-7.313807969199967E-4,20.265,743.29,747.06,9,5,3,7,1.073082570879955,0.0046194991490397476,0.004304886943836616,-3.146122052031324E-4,0.005072044558651377,-0.005386656763854509,-0.010283005105762251,true,true,true,false,true
CARR,2026-07-21,2026-07,0.24,1,4,2026-08-10,2026-07-21,2026-06-04,66.98,67.15,66.69,-0.010040392321264024,-0.00679875996103077,0.014075357639688169,5475614.8161378,3.761475455597269E8,0.01088551565935932,0.015050837988564622,68.88,742.09,746.29,9,5,3,7,-0.7083333333333405,-0.002538071065989873,0.003583159151985667,0.0061212302179755405,0.005659690873074602,4.6153934490093806E-4,0.031949835771872076,true,true,true,false,true
CLOX,2026-07-02,2026-07,0.09405303,1,12,2026-07-08,2026-07-02,2026-01-28,25.65,25.54,25.58,,,,207588.9624,5324656.885559999,-9.125472588905245E-4,-0.0012079093454982666,25.51,745.76,747.4,5,1,3,6,1.1695529638970636,0.004288499025341109,0.0036667847953216373,-6.217142300194712E-4,0.0021990989058141845,-0.0028208131358336557,-0.0017913048732942308,true,false,true,false,true
DDDD,2026-07-02,2026-07,0.505,1,4,2026-07-06,2026-07-02,2026-03-17,31.9325,31.78,31.84,,,,15641.9852,499487.692399,3.730838454033177E-4,7.772175879557548E-5,31.8743,745.76,747.4,5,1,3,6,0.3019801980198017,0.004775698739528688,0.015814608940734363,0.011038910201205673,0.0021990989058141845,0.008839811295391489,0.013992014405386381,true,false,true,false,false
ETCO,2026-07-14,2026-07,0.19111111,1,24,2026-07-15,2026-07-14,2026-01-06,8.3693,8.38,8.35,0.0024591386148007377,0.0019516743337478215,0.006504408983707251,2411.3344426,20085.951692748,-0.004161809576143242,-3.7778105961483455E-4,8.245,749.17,750.91,9,5,3,7,-0.05598837241853669,-0.001278482071379916,0.022834778296870705,0.02411326036825062,0.0023225703111443455,0.021790690057106273,0.00798287909383083,true,true,true,false,false
